ID;Nome;Grupo_de_mercadorias;Categoria
17367;Mortadela Lebon sem Toucinho na Peça Inteira Kg;422;Alimentos Resfriados e Congelados
2094168;Aveia CBS Flocos 200g - Caixa 24x200g;422;Alimentos
2094175;Aveia CBS Flocos Finos 200g - Caixa 24x200g;422;Alimentos
2094717;Champignon CBS 100g - Conjunto 6x100g;422;Alimentos
2094908;Ovos de Codorna CBS Vidro 300g - Caixa 15x300g;422;Alimentos
2095639;Arroz CBS Parboilizado Tipo 1 1kg - Fardo 30x1kg;422;Alimentos
2096827;Desengraxante Jimo Aerossol 400ml - Caixa 6x400ml;0;Limpeza
2096834;Desengripante Jimo Penetril Aerossol 400ml - Caixa 6x400ml;0;Limpeza
2096841;Inseticida Jimo Cupim Aerossol 400ml - Caixa 6x400ml;0;Limpeza
2096858;Saco Alvejado Martins CRU 40cmx70cm - Fardo 25xun;0;Limpeza
2097039;Tempero CBS Alho e SAL 270g - Pacote 6x270g;422;Alimentos
2097312;Limpa-fornos Easy-off 250ml - Conjunto 6x250ml;0;Limpeza
2097725;Fermento Monopol Pote 100g - Conjunto 12x100g;422;Alimentos
2097787;Limpador Qboa Multiuso Tradicional 500mll;0;Limpeza
2097992;Coador de Papel Brigitta 102 com 30un - Conjunto 6xun;638;Bazar
2098005;Coador de Papel Brigitta 103 com 30un - Conjunto 6xun;638;Bazar
2099347;Creme Dental Sorriso Dentes Brancos 180g - Conjunto 12x180g;2915;Cuidado Pessoal
2099941;Limpa-vidros Jimo Aerossol 400ml - Conjunto 6x400ml;0;Limpeza
2099958;Limpa-forno Jimo Aerossol 400ml - Conjunto 6x400ml;0;Limpeza
2099965;Silicone Jimo Aerossol 400ml - Conjunto 6x400ml;0;Limpeza
2100128;Filtro de Papel Melitta 102 com 30un - Conjunto 6xun;638;Bazar
2100135;Filtro de Papel Melitta 103 com 30un - Conjunto 6xun;638;Bazar
2100326;Sabonete Phebo Toque de Lavanda 90g - Conjunto 12x90g;2915;Cuidado Pessoal
2104508;Palha de Aço Brillo Nº 1 25g - Fardo 20x25g;0;Limpeza
2104515;Desinfetante Kalipto Herbal 2l - Caixa 6x2l;0;Limpeza
2107042;Aparelho Para Barbear BIC Comfort 3 Normal - ;2915;Cuidado Pessoal
2107073;óleo Peroba Lavanda 100ml - Conjunto 6x100ml;0;Limpeza
2107899;Lustra-móveis Peroba Jasmim 100ml - Conjunto 6x100ml;0;Limpeza
2107905;Lustra-móveis Peroba Flores do Campo 100ml - Conjunto 6x100ml;0;Limpeza
2107912;Lustra-móveis Peroba Lavanda 100ml - Conjunto 6x100ml;0;Limpeza
2108100;Escova Noviça Limpeza Delicada - ;2915;Cuidado Pessoal
2108575;óleo Peroba Jasmim 200ml - Conjunto 6x200ml;0;Limpeza
2111018;Espeto MOR Duplo 85cm - Caixa 12x1 Un;638;Bazar
2111278;Cera Líquida Polwax Incolor 750ml - ;0;Limpeza
2111285;Cera Líquida Polwax Vermelha 750ml - ;0;Limpeza
2112558;Cera Líquida Polwax Amarela 750ml - ;0;Limpeza
2116433;Cebolinha Valore Tinta 300g - Conjunto 3x300g;422;Alimentos
2120881;Pilha Rayovac Alcalina Aa2 Pequena - Cartela 16xun;638;Bazar
2121666;Cebola CBS Tinta 300g - Conjunto 3x300g;422;Alimentos
2125909;Rodo Noviça VAI e VEM com Cabo 40cm - ;0;Limpeza
2127736;Alvejante Qboa Plus com Detergente 1l - Caixa 12x1l;0;Limpeza
2130071;Saco Para Lixo Hiperroll Azul 15l com 20un - Fardo 25xun;0;Limpeza
2130088;Saco Para Lixo Hiperroll 30l com 10un - Fardo 25x10un;0;Limpeza
2130095;Saco Para Lixo Hiperroll 50l com 10un - Fardo 25xun;0;Limpeza
2130101;Saco Para Lixo Hiperroll 100l com 05un - Fardo 25xun;0;Limpeza
2135113;Doce de Fruta CBS Abacaxi 400g - Caixa 6x400g;422;Alimentos
2135144;Doce de Fruta CBS Figo 400g - Caixa 6x400g;422;Alimentos
2135151;Doce de Fruta CBS Goiaba 400g - Caixa 6x400g;422;Alimentos
2135182;Doce de Fruta CBS Pêssego 400g - Caixa 6x400g;422;Alimentos
2135199;Doce de Fruta CBS UVA 400g - Caixa 6x400g;422;Alimentos
8326942;Creme Dental Colgate Total 12 Advanced Fresh 90g - Conjunto 12x90g;2915;Cuidado Pessoal
8327079;Sabonete Anafont Glicerina Gold 90g;2915;Cuidado Pessoal
8329875;Talco Alma de Flores Clássico 100g;2915;Cuidado Pessoal
8330277;Esponja Esfrebom Multiuso Embalagem Econômica com 04un - Caixa 60xun;0;Limpeza
8330291;Vassoura Noviça USO Externo com Cabo - Caixa 15xun;0;Limpeza
8330314;Vassoura Noviça 1000 com Cabo - ;0;Limpeza
8330338;Vassoura Noviça Bola com Cabo - Caixa 8xun;0;Limpeza
8330659;Corda Esfrebom Para Varal 10m - ;0;Limpeza
8333759;Mop Noviça Limpatudo sem Cabo;0;Limpeza
8334152;Palmito CBS Açaí Picado 300g - Caixa 15x300g;422;Alimentos
8334343;óleo Corporal Paixão Inspiradora 200ml;2915;Cuidado Pessoal
8334435;Orégano CBS 80g - Caixa 12x80g;422;Alimentos
8334459;Bicarbonato de Sódio CBS 150g - Caixa 12x150g;422;Alimentos
9052376;Sabonete Líquido Huggies Extra Suave Infantil 200ml;2915;Cuidado Pessoal
9052413;Shampoo Huggies Turma da Mônica Extra Suave 200ml;2915;Cuidado Pessoal
9054806;Lava-roupas Líquido Vida Macia 500mll;0;Limpeza
9055445;Pudim Qualimax Morango 1kg;422;Alimentos
9058279;Desodorante Dove Invisible DRY Roll-on 50ml;2915;Cuidado Pessoal
9060234;Leite Hidratante Paixão Tentadora 200ml;2915;Cuidado Pessoal
9060937;Achocolatado EM Pó Valore Sachê 400g - Caixa 24x400g;422;Alimentos
9062078;Vinagre CBS álcool 500ml - Fardo 12x500ml;422;Alimentos
9063037;Azeitona Minha Quinta Fatiada 2kg;422;Alimentos
9063402;Sabonete Sensus Suave Flores Amarelas e Frutas Vermelhas 150g - Pacote 12x150g;2915;Cuidado Pessoal
9063433;Sabonete Sensus Suave Espumante e Pêssego 150g - Conjunto 12x150g;2915;Cuidado Pessoal
9063464;Sabonete Sensus Suave Chá Verde e Ananás 150g - Conjunto 12x150g;2915;Cuidado Pessoal
9063495;Sabonete Sensus Suave Extrato de Leite e UVA Branca 150g - Conjunto 12x150g;2915;Cuidado Pessoal
9065116;Aparelho de Barbear Gillette Prestobarba 3 Masculino com 02un;2915;Cuidado Pessoal
9065130;Aparelho Para Barbear Gillette Prestobarba 3 Feminino com 02un;2915;Cuidado Pessoal
9068209;Ketchup CBS 200g - Caixa 24x200g;422;Alimentos
9078390;Esmalte Impala Cremoso Donata 7.5ml;2915;Cuidado Pessoal
9078420;Tintura Creme COR & TON 4.66 Bordeaux;2915;Cuidado Pessoal
9080249;Antisséptico Bucal Colgate Plax Fresh Mint 250ml;2915;Cuidado Pessoal
9098374;Goma de Mascar Trident Melancia 8g - Display 21x8g;422;Alimentos
9099685;Espumante Santa Colina Demi-sec 750ml - Caixa 6x750ml;413;Bebidas
9105379;Facilitador de Passar Roupas MON Bijou Passa Fácil Pureza 500ml;0;Limpeza
9105393;Facilitador de Passar Roupas MON Bijou Passa Fácil Harmonia 500ml;0;Limpeza
9105423;Lava-roupas Líquido MON Bijou Pureza 500mll;0;Limpeza
9105874;Doce de Fruta Valore UVA 2kg;422;Alimentos
9105881;Doce de Fruta Valore Goiaba 2kg;422;Alimentos
9105898;Doce de Cana Valore Misto 2kg;422;Alimentos
9106420;Gelatina Qualimax Cereja 1kg;422;Alimentos
9106444;Gelatina Qualimax Framboesa 1kg;422;Alimentos
9106468;Gelatina Qualimax Pêssego 1kg;422;Alimentos
9107267;Absorvente Interno Intimus Médio com 08un;2915;Cuidado Pessoal
9107281;Absorvente Interno Intimus Míni com 08un;2915;Cuidado Pessoal
9107304;Absorvente Interno Intimus Super com 08un;2915;Cuidado Pessoal
9107687;Feijão CBS Preto Tipo 1 5kg;422;Alimentos
9107700;Sagu CBS Tipo 1 5kg;422;Alimentos
9107717;Farinha de Mandioca CBS Tipo 1 5kg;422;Alimentos
9107748;Amido de Milho CBS 4kg;422;Alimentos
9108202;Inseticida Jimo ácaros Pulgas Aerossol 300ml - Caixa 6x300ml;0;Limpeza
9113299;Shampoo Palmolive Cachos Control 350ml;2915;Cuidado Pessoal
9115637;Desodorizador Sanitário Harpic Bloco Sanitário Lavanda 26g - Caixa 24x26g;0;Limpeza
9121454;Condicionador Huggies Turma da Mônica Extra Suave 200ml;2915;Cuidado Pessoal
9122864;Sal CBS Moído 1kg - Fardo 10x1kg;422;Alimentos
9124059;Balde Plasvale Marrom 10l;0;Limpeza
9124097;Colher CBS Azul com 10un - ;638;Bazar
9124110;Colher CBS Rosa com 10un - ;638;Bazar
9124134;Saco CBS Para Freezer 2l com 100un - ;638;Bazar
9124141;Saco CBS Para Freezer 3l - ;638;Bazar
9124165;Saco CBS Para Freezer 5l com 100un - ;638;Bazar
9124479;Ketchup Cepêra Tradicional BIG 3.5kg;422;Alimentos
9124493;Ketchup Cepêra Tradicional 1.01kg;422;Alimentos
9124554;Mostarda Cepêra Amarela 3.3kg;422;Alimentos
9188037;Protetor Para Fogão Royalpack Alumínio 27cmx27cm com 08un;638;Bazar
9189171;Sacola Hiperroll Quality 38cmx48cm com 1000un;638;Bazar
9189348;Creme Dental Colgate Tripla Ação Menta 180g - Conjunto 12x180g;2915;Cuidado Pessoal
9189737;Sabonete Senador Seduction 130g;2915;Cuidado Pessoal
9189782;Desodorante Senador Seduction 90ml;2915;Cuidado Pessoal
9191440;Absorvente Intimus Noturno com Abas com 08un;2915;Cuidado Pessoal
9193727;Coração de Frango Frangosul Congelado Pacote 1kg;422;Alimentos Resfriados e Congelados
9199644;Sabonete Líquido Sensus Erva Doce Verde Flip TOP 220ml;2915;Cuidado Pessoal
9200494;Copo Meiwa Térmico Descartável 250ml com 25un;638;Bazar
9201514;Escova Dental Condor Plus Macia Leve 02un. Pague 01un;2915;Cuidado Pessoal
9506077;Saco Para Lixo Valore Preto 30l com 10un - Fardo 10xun;0;Limpeza
9506091;Saco Para Lixo Valore Preto 15l com 10un - Fardo 10xun;0;Limpeza
9506152;Limpador Casa & Perfume Sensualidade 1l - Caixa 12x1l;0;Limpeza
9506176;Limpador Casa & Perfume Agradable 1l - Caixa 12x1l;0;Limpeza
9507258;Guardanapo Snob Folha Dupla 23.5cmx23.5cm com 50un - Caixa 64xun;638;Bazar
9508194;Tira-manchas EM Barra Vanish Pink 75g - Display 12x75g;0;Limpeza
9509993;Desodorante Rexona Active DRY Masculino Aerossol 150ml;2915;Cuidado Pessoal
9510050;Desodorante Rexona Invisible Masculino Aerossol 150ml;2915;Cuidado Pessoal
9510173;Desodorante Rexona V8 Masculino Aerossol 150ml;2915;Cuidado Pessoal
9510197;Desodorante Rexona Xtracool Aerossol 150ml;2915;Cuidado Pessoal
9511842;Amaciante Girando SOL Concentrado Puro Carinho Rosa 500mll;0;Limpeza
9511866;Amaciante Girando SOL Concentrado Doces Sonhos Azul 500mll;0;Limpeza
9512054;Alvejante Qboa Lavanda 2l - Caixa 6x2l;0;Limpeza
9512689;Sabonete Líquido Johnson's Baby da Cabeça AOS Pés 200ml;2915;Cuidado Pessoal
9514201;Empanado Seara Turma da Mônica Queijo 300g - Caixa 16x300g;422;Alimentos Resfriados e Congelados
9514218;Empanado Seara Turma da Mônica Tradicional 300g - Caixa 16x300g;422;Alimentos Resfriados e Congelados
9515352;Limpador Veja X-14 Tira-limo 2 EM 1 com Pulverizador 500ml - ;0;Limpeza
9515376;Limpador Desengordurante Veja Cozinha com Pulverizador 500ml 30% - ;0;Limpeza
9516151;Creme de Tratamento Novex óleo de Abacate 400g;2915;Cuidado Pessoal
9516557;Lâmpada Ourolux Eletrônica Branca 4u 45w 220v;638;Bazar
9516564;Lâmpada Ourolux Eletrônica Branca 4u 30w 220v;638;Bazar
9516571;Lâmpada Ourolux Eletrônica Branca 3u 25w 127v;638;Bazar
9516588;Lâmpada Ourolux Eletrônica Branca 3u 25w 220v;638;Bazar
9516595;Lâmpada Ourolux Eletrônica Branca 3u 20w 127v;638;Bazar
9516601;Lâmpada Ourolux Eletrônica Branca 3u 20w 220v;638;Bazar
9516618;Lâmpada Ourolux Eletrônica Branca 3u 15w 127v;638;Bazar
9516625;Lâmpada Ourolux Eletrônica Branca 3u 15w 220v;638;Bazar
9516632;Lâmpada Ourolux Eletrônica Branca 3u 11w 127v;638;Bazar
9516663;Lâmpada Ourolux Eletrônica Branca 2u 7w 220v;638;Bazar
9516694;Lâmpada Ourolux Eletrônica Branca 25w Espiral 127v;638;Bazar
9516700;Lâmpada Ourolux Eletrônica Branca 25w Espiral 220v;638;Bazar
9516717;Lâmpada Ourolux Eletrônica Branca 20w Espiral 127v;638;Bazar
9516724;Lâmpada Ourolux Eletrônica Branca 20w Espiral 220v;638;Bazar
9516748;Lâmpada Ourolux Eletrônica Branca 15w Espiral 220v;638;Bazar
9517196;Tira-manchas Líquido Vanish Resolv White Pré-lavagem 450ml - Caixa 12x450ml;0;Limpeza
9519367;Mortadela de Frango Seara Turma da Mônica 400g;422;Alimentos Resfriados e Congelados
9520660;Caneta Mercur Corretiva 8ml - ;638;Bazar
9561748;Lixeira Plasvale com Basculante 10l;638;Bazar
9561786;Lixeira Plasvale Branca com Basculante 30l;638;Bazar
9561793;Lixeira Plasvale Branca com Pedal 15l;638;Bazar
9568792;Desinfetante Kalipto óleo de Lavanda 120ml - Caixa 12x120ml;0;Limpeza
9569348;Lava-louças Zavaski Glicerina 1l - Caixa 12x1l;0;Limpeza
9569362;Lava-louças Zavaski Limão 1l - Caixa 12x1l;0;Limpeza
9569386;Lava-louças Zavaski Maçã 1l - Caixa 12x1l;0;Limpeza
9569409;Lava-louças Zavaski Neutro 1l - Caixa 12x1l;0;Limpeza
9569430;Lava-roupas Líquido Zavaski Coco 1l - Caixa 12x1l;0;Limpeza
9569478;Lava-louças Zavaski Glicerina 500ml - Caixa 24x500ml;0;Limpeza
9569492;Lava-louças Zavaski Limão 500ml - Caixa 24x500ml;0;Limpeza
9569515;Lava-louças Zavaski Maçã 500ml - Caixa 24x500ml;0;Limpeza
9569539;Lava-louças Zavaski Neutro 500ml - Caixa 24x500ml;0;Limpeza
9571969;Chá CBS Maçã com Canela 15g - Caixa 10x15g;413;Bebidas
9572980;Sabonete Palmolive Toque Nutritivo Framboesa e Amora 150g - Conjunto 12x150g;2915;Cuidado Pessoal
9784260;Aparelho Para Barbear BIC Flex 3 Azul com 02un;2915;Cuidado Pessoal
9785335;Máscara de Tratamento OX Reparação Completa 300g;2915;Cuidado Pessoal
9786318;Desodorante Monange Invisível Aerossol 90g;2915;Cuidado Pessoal
9786592;Desodorante Rexona Antibac Masculino Roll-on 50ml;2915;Cuidado Pessoal
9786639;Desodorante Rexona Antibacterial invisible Masculino Aerossol 150ml;2915;Cuidado Pessoal
9786714;Anel de Cebola Golden Foods Congelado 350g;422;Alimentos Resfriados e Congelados
9786745;Desodorante Dove Original Feminino Aerossol 89g;2915;Cuidado Pessoal
9786769;Desodorante Dove GO Fresh Romã e Verbena Aerossol 89g;2915;Cuidado Pessoal
9786783;Desodorante Dove Invisible DRY Feminino Aerossol 89g;2915;Cuidado Pessoal
9786820;Desodorante Dove Cuida e Protege Antibacteriano Feminino Aerossol 89g;2915;Cuidado Pessoal
9786943;Escova Dental Colgate Tripla Ação Leve 02un. Pague 01un;2915;Cuidado Pessoal
9787711;Papel Higiênico Personal Neutro Folha Simples 30m com 04 Rolos - Caixa 15xun;0;Limpeza
9787919;Limpador Zavaski Desengordurante Laranja com Pulverizador 500mll;0;Limpeza
9787995;Cloro Zavaski 2l - Caixa 6x2l;0;Limpeza
9788015;Sabão Zavaski Azul 200g - Caixa 50x200g;0;Limpeza
9788039;Sabão Zavaski Glicerinado 200g - Caixa 50x200g;0;Limpeza
9788053;Sabão Zavaski Glicerinado Limão 200g - Caixa 50x200g;0;Limpeza
9788343;Extrato de Tomate Elefante Lata 850g - Caixa 12x850g;422;Alimentos
9788503;Desinfetante Kalipto Eucalipto 500mll;0;Limpeza
9788527;Desinfetante Kalipto Lavanda 500mll;0;Limpeza
9788824;Embalagem Fibraform HF 132 25.5cmx23.5cmx9cm com 100un;638;Bazar
9789418;Leite Hidratante Davene Clássico 180ml;2915;Cuidado Pessoal
9790360;Condicionador Dove Nutritive Secrets Ritual de Reparação 400ml;2915;Cuidado Pessoal
9790384;Condicionador Dove Nutritive Secrets Ritual Liso e Nutrido 400ml;2915;Cuidado Pessoal
9790421;Condicionador Dove Nutritive Secrets Ritual de Reparação 200ml;2915;Cuidado Pessoal
9790483;Shampoo Dove Nutritive Secrets Ritual de Reparação 400ml;2915;Cuidado Pessoal
9792371;óleo Ipiranga F1 Master Protection 20w50 SL 1l;638;Bazar
9792395;óleo Ipiranga Moto Protection 20w50 SL 1l;638;Bazar
9793224;Desodorante Nivea Original Protect Masculino Roll-on 50ml;2915;Cuidado Pessoal
9793248;Desodorante Nivea Original Protect Masculino Aerossol 150ml;2915;Cuidado Pessoal
9796256;Torneira Elétrica Hydralar 4 Temperaturas Parede 5500w 127v;638;Bazar
9796409;Palmito CBS Açaí Rodela 300g - Caixa 15x300g;422;Alimentos
9796461;Palmito CBS Açaí Inteiro 180g - Caixa 24x180g;422;Alimentos
9796522;Massa CBS Caseira Espaguete com Ovos Bandeja 400g - Caixa 15x400g;422;Alimentos
9796546;Massa CBS Caseira Fettuccine com Ovos Bandeja 400g - Caixa 15x400g;422;Alimentos
9796560;Massa CBS Caseira Pappardelle com Ovos Bandeja - Caixa 15x400g;422;Alimentos
9899339;Limpador Limpol Multiuso Clássico Squeeze 500mll;0;Limpeza
9899414;Limpador Limpol Multiuso Floral 500mll;0;Limpeza
9899438;Limpador Limpol Multiuso Lavanda 500mll;0;Limpeza
9899476;Limpador Limpol Multiuso Limão Squeeze 500mll;0;Limpeza
9899513;Limpador Limpol Multiuso com álcool Squeeze 500mll;0;Limpeza
9899728;Limpador Limpol Para Eletroeletrônicos 200ml;0;Limpeza
9899773;Limpador Limpol Desengordurante Cozinha Squeeze 500ml;0;Limpeza
9899797;Limpador Limpol Desengordurante Cozinha Refil 500ml;0;Limpeza
9899810;Limpador Limpol Desengordurante com Gatilho 500ml;0;Limpeza
9900981;Esmalte Risqué Cremoso Linda. Leve e Nude 8ml;2915;Cuidado Pessoal
9901001;Esmalte Risqué Cremoso Brilho. Brilho MEU 8ml;2915;Cuidado Pessoal
9901124;Lava-louças EM Tablete Limpol Para Máquina de Lavar 500g - Caixa 12x500g;0;Limpeza
9904217;Cerveja Budweiser Long Neck 330ml - Caixa 24x330ml;413;Bebidas
9907775;Fralda Descartável Huggies Supreme Care Mega M com 40un;2915;Cuidado Pessoal
9907799;Fralda Descartável Huggies Supreme Care Mega G com 32un;2915;Cuidado Pessoal
9907836;Fralda Descartável Huggies Supreme Care Mega XG com 26un;2915;Cuidado Pessoal
9907850;Fralda Descartável Huggies Supreme Care Mega XXG com 26un;2915;Cuidado Pessoal
9908277;Limpador Limpol Perfumes Briza Natureza 1l - Caixa 12x1l;0;Limpeza
9908307;Limpador Limpol Perfumes Puro Aconchego 1l - Caixa 12x1l;0;Limpeza
9908345;Limpador Limpol Perfumes Frescor do Oceano 500mll;0;Limpeza
9908369;Limpador Limpol Perfumes Brisa da Natureza 500mll;0;Limpeza
9908383;Limpador Limpol Perfumes Puro Aconchego 500mll;0;Limpeza
9908406;Limpador Limpol Perfumes Encantos de Amor 500mll;0;Limpeza
9908420;Limpador Limpol Perfumes Delicadeza DAS Pétalas 500mll;0;Limpeza
9908444;Limpador Limpol Limpeza Pesada Clássico 500mll;0;Limpeza
9908468;Limpador Limpol Limpeza Pesada Limão 500mll;0;Limpeza
9908482;Limpador Limpol Limpeza Pesada Floral 500mll;0;Limpeza
2031989;Tintura Líquida Fleury 6.0 Louro Escuro;2915;Cuidado Pessoal
2032238;Amaciante MON Bijou Pureza 5l;0;Limpeza
2033075;Creme Para Pentear Trá Lá Lá Desembaraçante 300ml;2915;Cuidado Pessoal
2041650;Hidratante Nivea Creme 97g;2915;Cuidado Pessoal
2041667;Hidratante Nivea Soft 49g;2915;Cuidado Pessoal
2041773;Pudim Lowçucar Coco sem Açúcar 200g;422;Alimentos
2047980;Garrafa Térmica Termolar Supertermo Vermelha 5l;638;Bazar
2050102;Borracha Mercur Prima com 40un;638;Bazar
2051888;Lixeira Plasvale Branca com Pedal 6.5l;0;Limpeza
2051970;Luva Sanro Soft Verde P;0;Limpeza
2051987;Luva Sanro Soft Verde M;0;Limpeza
2053820;Esmalte Risqué Cremoso Desejo 8ml;2915;Cuidado Pessoal
2059204;Fixador Para Cabelo Karina Extraforte Aerossol 400ml;2915;Cuidado Pessoal
2060248;Leite Hidratante Davene Aveia Hipoalergênico 180ml;2915;Cuidado Pessoal
2060309;Creme de Aveia Davene Hipoalergênico Fps15 50g;2915;Cuidado Pessoal
2060835;Azeite Cepêra Dendê Misto 900ml;422;Alimentos
2063461;Desodorante Nivea Pearl & Beauty Feminino Roll-on 50ml;2915;Cuidado Pessoal
2063478;Desodorante Nivea Sensitive Protect Masculino Aerossol 150ml;2915;Cuidado Pessoal
8872333;Bobina CBS Picotada 2l com 1000un;638;Bazar
8872449;Bobina CBS Picotada 10l com 500un;638;Bazar
8877670;Lava-louças Líquido Girando SOL Neutro 500ml - Caixa 24x500ml;0;Limpeza
8878374;Lâmina Para Barbear Wilkinson com 20un;2915;Cuidado Pessoal
8878420;Sabonete Matacura Sarnicida 80g - Pacote 12x80g;2915;Cuidado Pessoal
8882100;Amaciante Girando SOL Hipoalergênico Branco 2l - Caixa 6x2l;0;Limpeza
8883343;Vodka Walesa Vidro 950ml - Caixa 6x950ml;413;Bebidas
8886954;Limpador Veja Desengordurante Laranja com Pulverizador 500mll;0;Limpeza
8887535;Vinho DEL Grano Branco Seco PET 1.48l - Caixa 6x1.48l;413;Bebidas
8887543;Vinho DEL Grano Branco Suave PET 1.48l - Caixa 6x1.48l;413;Bebidas
8887551;Vinho DEL Grano Tinto Seco PET 1.48l - Caixa 6x1.48l;413;Bebidas
8887560;Vinho DEL Grano Tinto Suave PET 1.48l - Caixa 6x1.48l;413;Bebidas
8887853;Pipoca CBS Para Micro-ondas Queijo 100g - Caixa 24x100g;422;Alimentos
8887861;Pipoca CBS Para Micro-ondas Bacon 100g - Caixa 24x100g;422;Alimentos
8889279;Feijão Valore Preto Tipo 1 1kg - Fardo 30x1kg;422;Alimentos
8902046;Vinagre Valore álcool 500mll;422;Alimentos
8902682;Azeitona Minha Quinta Sachê 100g - Caixa 48x100g;422;Alimentos
8903654;Creolina Pearson 50ml - Caixa 12x50ml;1;PET
8915636;Vinho Chalise Rosé Suave 750ml - Caixa 6x750ml;413;Bebidas
8916527;Café a Vácuo Melitta Extraforte 250g - Caixa 20x250g;422;Alimentos
8920834;Doce de Fruta Valore Banana 400g - ;422;Alimentos
8921652;Lava-roupas Líquido Girando SOL Glicerina 1l - Caixa 12x1l;0;Limpeza
8921776;Taça Para Cerveja Nadir Floripa 300ml - ;638;Bazar
8922101;Creme Dental Colgate Máxima Proteção Anticáries 180g - Conjunto 12x180g;2915;Cuidado Pessoal
8926441;Sabonete Francis Clássico Verde 90g - Conjunto 12x90g;2915;Cuidado Pessoal
8932395;Mop Noviça Limpa Tudo Esfregão com Cabo - ;0;Limpeza
8932409;Rodo Noviça Máxima Aderência 42cm - ;0;Limpeza
8937001;Lava-louças Líquido Girando SOL Limão 500ml - Caixa 24x500ml;0;Limpeza
8937036;água Sanitária Girando SOL Verde 1l - Caixa 12x1l;0;Limpeza
8937745;Espeto MOR Galvaniz Simples 85cm - ;638;Bazar
8942927;Amaciante Girando SOL Rosa 500mll;0;Limpeza
8942935;Lava-louças Líquido Girando SOL Maçã 500ml - Caixa 24x500ml;0;Limpeza
9363090;Absorvente Interno Intimus Médio com 16un L+p-;2915;Cuidado Pessoal
9364851;Toalha Umedecida Johnson’s Recém-nascido com 48un;2915;Cuidado Pessoal
9364899;Creme Para Pentear Pantene Ondulado 240g;2915;Cuidado Pessoal
9366282;Amaciante Qboa Azul Carinho 2l - Caixa 6x2l;0;Limpeza
9366299;Amaciante Qboa Lilás Harmonia 2l - Caixa 6x2l;0;Limpeza
9366312;Amaciante Qboa Rosa Ternura 2l - Caixa 6x2l;0;Limpeza
9367128;Panela de Pressão Panelux Alumínio 4.5l;0;Limpeza
9367272;Inseticida MAT Inset Pastilha Leve 12un. Pague 10un - Display 20xun;0;Limpeza
9368903;Creme Vegetal Hulalá 200g - Caixa 27x200g;422;Alimentos
