fk_codigo_Filial,CodigoTransacao,DataTransacao
1,252423,07/07/2022
1,279499,12/09/2022
1,288857,05/10/2022
1,183795,17/01/2022
1,309406,22/11/2022
1,277016,07/09/2022
1,309010,22/11/2022
1,214938,11/04/2022
1,272416,26/08/2022
1,196234,21/02/2022
1,301141,07/11/2022
1,145487,28/09/2021
1,252558,08/07/2022
1,300745,07/11/2022
1,296342,25/10/2022
1,210092,28/03/2022
1,336189,24/01/2023
1,335793,24/01/2023
1,266815,11/08/2022
1,193111,11/02/2022
1,212782,04/04/2022
1,212386,04/04/2022
1,169001,04/12/2021
1,196442,22/02/2022
1,213739,06/04/2022
1,187132,25/01/2022
1,186736,25/01/2022
1,155733,25/10/2021
1,254738,13/07/2022
1,246358,22/06/2022
1,312468,25/11/2022
1,315967,05/12/2022
1,245962,22/06/2022
1,272034,25/08/2022
1,309302,22/11/2022
1,268636,16/08/2022
1,268240,16/08/2022
1,173730,16/12/2021
1,310737,23/11/2022
1,323741,21/12/2022
1,255199,14/07/2022
1,314748,30/11/2022
1,314352,30/11/2022
1,221561,26/04/2022
1,342119,07/02/2023
1,322396,19/12/2022
1,226171,09/05/2022
1,173000,14/12/2021
1,172604,14/12/2021
1,273292,29/08/2022
1,277251,08/09/2022
1,265682,09/08/2022
1,294541,19/10/2022
1,323254,20/12/2022
1,329582,06/01/2023
1,170181,08/12/2021
1,179804,05/01/2022
1,249343,30/06/2022
1,183727,17/01/2022
1,150453,15/10/2021
1,181662,11/01/2022
1,341219,06/02/2023
1,215454,12/04/2022
1,219363,21/04/2022
1,218967,21/04/2022
1,226463,09/05/2022
1,250040,03/07/2022
1,169276,06/12/2021
1,300273,04/11/2022
1,277543,08/09/2022
1,211946,01/04/2022
1,277147,08/09/2022
1,287232,01/10/2022
1,251359,06/07/2022
1,235580,26/05/2022
1,271966,25/08/2022
1,202033,10/03/2022
1,256789,19/07/2022
1,163374,19/11/2021
1,256393,19/07/2022
1,181954,11/01/2022
1,238263,03/06/2022
1,264862,08/08/2022
1,224124,03/05/2022
1,220270,24/04/2022
1,278859,11/09/2022
1,286472,28/09/2022
1,192939,11/02/2022
1,192897,10/02/2022
1,230399,16/05/2022
1,302304,09/11/2022
1,265614,09/08/2022
1,170113,08/12/2021
1,284767,26/09/2022
1,319150,12/12/2022
1,285678,27/09/2022
1,164390,23/11/2021
1,222742,28/04/2022
1,332216,13/01/2023
1,153190,20/10/2021
1,230691,16/05/2022
1,265906,09/08/2022
1,142729,18/09/2021
1,275243,02/09/2022
1,154773,23/10/2021
1,154377,23/10/2021
1,226728,10/05/2022
1,331607,12/01/2023
1,319442,12/12/2022
1,282733,21/09/2022
1,143546,21/09/2021
1,326292,28/12/2022
1,290325,10/10/2022
1,259222,22/07/2022
1,238058,02/06/2022
1,237662,02/06/2022
1,145888,30/09/2021
1,166793,27/11/2021
1,264490,05/08/2022
1,260969,27/07/2022
1,185905,22/01/2022
1,162818,18/11/2021
1,343609,09/02/2023
1,300497,04/11/2022
1,199965,04/03/2022
1,238839,06/06/2022
1,220862,25/04/2022
1,194790,16/02/2022
1,220466,25/04/2022
1,174426,17/12/2021
1,261849,29/07/2022
1,348911,23/02/2023
1,197029,23/02/2022
1,303321,11/11/2022
1,236106,30/05/2022
1,163110,18/11/2021
1,162714,18/11/2021
1,194678,15/02/2022
1,248899,29/06/2022
1,187457,26/01/2022
1,207519,22/03/2022
1,239882,07/06/2022
1,205813,18/03/2022
1,146957,05/10/2021
1,285902,27/09/2022
1,282665,21/09/2022
1,143478,21/09/2021
1,196925,23/02/2022
1,258761,21/07/2022
1,268023,15/08/2022
1,190346,03/02/2022
1,259154,22/07/2022
1,203862,14/03/2022
1,153352,21/10/2021
1,274605,01/09/2022
1,203466,14/03/2022
1,207811,22/03/2022
1,239167,06/06/2022
1,238771,06/06/2022
1,153831,22/10/2021
1,161365,13/11/2021
1,181135,10/01/2022
1,173554,15/12/2021
1,344489,11/02/2023
1,287398,03/10/2022
1,251190,05/07/2022
1,259433,24/07/2022
1,283891,23/09/2022
1,282957,21/09/2022
1,276511,06/09/2022
1,208271,23/03/2022
1,299626,02/11/2022
1,263704,03/08/2022
1,261781,29/07/2022
1,263308,03/08/2022
1,191240,07/02/2022
1,190844,07/02/2022
1,260080,26/07/2022
1,274897,01/09/2022
1,163042,18/11/2021
1,269024,17/08/2022
1,187389,26/01/2022
1,192106,09/02/2022
1,233457,21/05/2022
1,266204,10/08/2022
1,229679,13/05/2022
1,236643,31/05/2022
1,347126,17/02/2023
1,240457,08/06/2022
1,206947,21/03/2022
1,269555,18/08/2022
1,330766,10/01/2023
1,214548,09/04/2022
1,202399,11/03/2022
1,202795,11/03/2022
1,303149,11/11/2022
1,301791,08/11/2022
1,301395,08/11/2022
1,326984,29/12/2022
1,145622,29/09/2021
1,254097,12/07/2022
1,187285,26/01/2022
1,148429,09/10/2021
1,207743,22/03/2022
1,307551,21/11/2022
1,307155,21/11/2022
1,169521,07/12/2021
1,210496,28/03/2022
1,229971,13/05/2022
1,229575,13/05/2022
1,225229,05/05/2022
1,165089,24/11/2021
1,159611,09/11/2021
1,276133,05/09/2022
1,275737,05/09/2022
1,298279,31/10/2022
1,159256,08/11/2021
1,316371,05/12/2022
1,337061,26/01/2023
1,185215,20/01/2022
1,289379,06/10/2022
1,317585,07/12/2022
1,342880,08/02/2023
1,169813,07/12/2021
1,324145,21/12/2022
1,163621,22/11/2021
1,311176,24/11/2022
1,211739,31/03/2022
1,165381,24/11/2021
1,216600,16/04/2022
1,198437,01/03/2022
1,225556,06/05/2022
1,159903,09/11/2021
1,218014,20/04/2022
1,322800,19/12/2022
1,276029,05/09/2022
1,273676,30/08/2022
1,253382,11/07/2022
1,243515,16/06/2022
1,214330,08/04/2022
1,241178,10/06/2022
1,330698,10/01/2023
1,202331,11/03/2022
1,337353,26/01/2023
1,191068,07/02/2022
1,213037,05/04/2022
1,187676,27/01/2022
1,327463,02/01/2023
1,165560,25/11/2021
1,170863,10/12/2021
1,163913,22/11/2021
1,338363,30/01/2023
1,307087,21/11/2022
1,270425,22/08/2022
1,210032,28/03/2022
1,218306,20/04/2022
1,141318,15/09/2021
1,206573,19/03/2022
1,156858,28/10/2021
1,225161,05/05/2022
1,162251,17/11/2021
1,333519,17/01/2023
1,333123,17/01/2023
1,262894,02/08/2022
1,244393,19/06/2022
1,315907,05/12/2022
1,158045,03/11/2021
1,271510,24/08/2022
1,309638,22/11/2022
1,304887,16/11/2022
1,214087,07/04/2022
1,307379,21/11/2022
1,343829,10/02/2023
1,265266,08/08/2022
1,169745,07/12/2021
1,210324,28/03/2022
1,160766,11/11/2021
1,174066,16/12/2021
1,211041,30/03/2022
1,293241,17/10/2022
1,330445,09/01/2023
1,330049,09/01/2023
1,303448,12/11/2022
1,311108,24/11/2022
1,238419,04/06/2022
1,205180,17/03/2022
1,159835,09/11/2021
1,280713,15/09/2022
1,140687,13/09/2021
1,224871,04/05/2022
1,214262,08/04/2022
1,305569,17/11/2022
1,302830,10/11/2022
1,249679,30/06/2022
1,213983,07/04/2022
1,151603,18/10/2021
1,151207,18/10/2021
1,211333,30/03/2022
1,230802,17/05/2022
1,304308,15/11/2022
1,167973,01/12/2021
1,150116,14/10/2021
1,215790,12/04/2022
1,215394,12/04/2022
1,146653,04/10/2021
1,273900,30/08/2022
1,224767,04/05/2022
1,229184,12/05/2022
1,305861,17/11/2022
1,292739,14/10/2022
1,151499,18/10/2021
1,197915,25/02/2022
1,178230,29/12/2021
1,223561,02/05/2022
1,166557,26/11/2021
1,345480,14/02/2023
1,327291,02/01/2023
1,232563,20/05/2022
1,326696,28/12/2022
1,178999,03/01/2022
1,341451,06/02/2023
1,178603,03/01/2022
1,238203,03/06/2022
1,271070,23/08/2022
1,306192,18/11/2022
1,314901,01/12/2022
1,310054,23/11/2022
1,254912,14/07/2022
1,229476,12/05/2022
1,205112,17/03/2022
1,251591,06/07/2022
1,158269,03/11/2021
1,178126,29/12/2021
1,261608,28/07/2022
1,223853,02/05/2022
1,296849,26/10/2022
1,320854,14/12/2022
1,182186,11/01/2022
1,306088,18/11/2022
1,325021,26/12/2022
1,236510,30/05/2022
1,335476,23/01/2023
1,314797,01/12/2022
1,244575,20/06/2022
1,146585,04/10/2021
1,299982,03/11/2022
1,313089,28/11/2022
1,255450,15/07/2022
1,292671,14/10/2022
1,284999,26/09/2022
1,347449,20/02/2023
1,189853,02/02/2022
1,335768,23/01/2023
1,189175,01/02/2022
1,177580,28/12/2021
1,177184,28/12/2021
1,271002,23/08/2022
1,222347,27/04/2022
1,235969,28/05/2022
1,312985,28/11/2022
1,229408,12/05/2022
1,200139,05/03/2022
1,176620,27/12/2021
1,240597,09/06/2022
1,229012,12/05/2022
1,254279,13/07/2022
1,292317,13/10/2022
1,319674,12/12/2022
1,198799,02/03/2022
1,274541,31/08/2022
1,189467,01/02/2022
1,256241,18/07/2022
1,349247,23/02/2023
1,348851,23/02/2023
1,295526,24/10/2022
1,315125,01/12/2022
1,327143,30/12/2022
1,316665,06/12/2022
1,195022,16/02/2022
1,152670,19/10/2021
1,152274,19/10/2021
1,176073,22/12/2021
1,221094,25/04/2022
1,294015,18/10/2022
1,293619,18/10/2022
1,280588,14/09/2022
1,227648,10/05/2022
1,298116,30/10/2022
1,303991,14/11/2022
1,298855,01/11/2022
1,281304,16/09/2022
1,295818,24/10/2022
1,349143,23/02/2023
1,334881,20/01/2023
1,177512,28/12/2021
1,283326,22/09/2022
1,149398,13/10/2021
1,157336,29/10/2021
1,315830,04/12/2022
1,316957,06/12/2022
1,243947,18/06/2022
1,312917,28/11/2022
1,339386,31/01/2023
1,338990,31/01/2023
1,200071,05/03/2022
1,286718,29/09/2022
1,186260,24/01/2022
1,237327,01/06/2022
1,287734,03/10/2022
1,306540,19/11/2022
1,204233,15/03/2022
1,282329,20/09/2022
1,333000,16/01/2023
1,332604,16/01/2023
1,180449,06/01/2022
1,256173,18/07/2022
1,337593,27/01/2023
1,153584,21/10/2021
1,257786,21/07/2022
1,242210,14/06/2022
1,154063,22/10/2021
1,152602,19/10/2021
1,152206,19/10/2021
1,176005,22/12/2021
1,234534,24/05/2022
1,181367,10/01/2022
1,210768,29/03/2022
1,318395,09/12/2022
1,287630,03/10/2022
1,276743,06/09/2022
1,247864,27/06/2022
1,184059,18/01/2022
1,260708,26/07/2022
1,258078,21/07/2022
1,158459,04/11/2021
1,270829,22/08/2022
1,266436,10/08/2022
1,313658,29/11/2022
1,319809,13/12/2022
1,348015,22/02/2023
1,328565,04/01/2023
1,321497,15/12/2022
1,207179,21/03/2022
1,250903,05/07/2022
1,140831,14/09/2021
1,142252,16/09/2021
1,184351,18/01/2022
1,332536,16/01/2023
1,283550,22/09/2022
1,283154,22/09/2022
1,244171,18/06/2022
1,340865,03/02/2023
1,216242,13/04/2022
1,215846,13/04/2022
1,308179,21/11/2022
1,307783,21/11/2022
1,294946,20/10/2022
1,209343,25/03/2022
1,208947,25/03/2022
1,209968,27/03/2022
1,194103,14/02/2022
1,172028,13/12/2021
1,281987,19/09/2022
1,210700,29/03/2022
1,174519,18/12/2021
1,237155,01/06/2022
1,348307,22/02/2023
1,144252,23/09/2021
1,328461,04/01/2023
1,212279,03/04/2022
1,155828,26/10/2021
1,142148,16/09/2021
1,327926,03/01/2023
1,176343,23/12/2021
1,209239,25/03/2022
1,158391,04/11/2021
1,269923,20/08/2022
1,231206,17/05/2022
1,243778,17/06/2022
1,241967,13/06/2022
1,241571,13/06/2022
1,195955,21/02/2022
1,145208,28/09/2021
1,250325,04/07/2022
1,156120,26/10/2021
1,252436,07/07/2022
1,247018,24/06/2022
1,278646,10/09/2022
1,278250,10/09/2022
1,183402,14/01/2022
1,338595,30/01/2023
1,241863,13/06/2022
1,145104,28/09/2021
1,250617,04/07/2022
1,144184,23/09/2021
1,328393,04/01/2023
1,232706,21/05/2022
1,216703,18/04/2022
1,250731,05/07/2022
1,333751,17/01/2023
1,264159,04/08/2022
1,141055,14/09/2021
1,184848,19/01/2022
1,160209,10/11/2021
1,180727,07/01/2022
1,191735,08/02/2022
1,150988,16/10/2021
1,246504,23/06/2022
1,346529,16/02/2023
1,279548,12/09/2022
1,340406,02/02/2023
1,279152,12/09/2022
1,334800,19/01/2023
1,346252,15/02/2023
1,216070,13/04/2022
1,288510,05/10/2022
1,344061,10/02/2023
1,209171,25/03/2022
1,267161,12/08/2022
1,147669,07/10/2021
1,175351,21/12/2021
1,310750,23/11/2022
1,291368,12/10/2022
1,259678,25/07/2022
1,156422,27/10/2021
1,296391,25/10/2022
1,232602,21/05/2022
1,244979,20/06/2022
1,331190,11/01/2023
1,280945,15/09/2022
1,233638,23/05/2022
1,347959,21/02/2023
1,251972,07/07/2022
1,252368,07/07/2022
1,186785,25/01/2022
1,154990,25/10/2021
1,183334,14/01/2022
1,183740,17/01/2022
1,308955,22/11/2022
1,308559,22/11/2022
1,304540,15/11/2022
1,296287,25/10/2022
1,291124,11/10/2022
1,252503,08/07/2022
1,314401,30/11/2022
1,212727,04/04/2022
1,212331,04/04/2022
1,192618,10/02/2022
1,145025,27/09/2021
1,186681,25/01/2022
1,155282,25/10/2021
1,341772,07/02/2023
1,221214,26/04/2022
1,254683,13/07/2022
1,315439,02/12/2022
1,246303,22/06/2022
1,312017,25/11/2022
1,232333,19/05/2022
1,231937,19/05/2022
1,272945,29/08/2022
1,268185,16/08/2022
1,249392,30/06/2022
1,310682,23/11/2022
1,310286,23/11/2022
1,317952,08/12/2022
1,248728,28/06/2022
1,255144,14/07/2022
1,314693,30/11/2022
1,221506,26/04/2022
1,219016,21/04/2022
1,172945,14/12/2021
1,172549,14/12/2021
1,273237,29/08/2022
1,143622,22/09/2021
1,272841,29/08/2022
1,347891,21/02/2023
1,277196,08/09/2022
1,287281,01/10/2022
1,340001,01/02/2023
1,294486,19/10/2022
1,269703,19/08/2022
1,170126,08/12/2021
1,179749,05/01/2022
1,235233,26/05/2022
1,322207,18/12/2022
1,183672,17/01/2022
1,308887,22/11/2022
1,325649,26/12/2022
1,181607,11/01/2022
1,286125,28/09/2022
1,218912,21/04/2022
1,192550,10/02/2022
1,277488,08/09/2022
1,216557,14/04/2022
1,167555,30/11/2021
1,254615,13/07/2022
1,171719,11/12/2021
1,235525,26/05/2022
1,201978,10/03/2022
1,256734,19/07/2022
1,256338,19/07/2022
1,182382,12/01/2022
1,201262,08/03/2022
1,248660,28/06/2022
1,192446,10/02/2022
1,240829,09/06/2022
1,176852,27/12/2021
1,167847,30/11/2021
1,151123,17/10/2021
1,204703,16/03/2022
1,172481,14/12/2021
1,265559,09/08/2022
1,302249,09/11/2022
1,142778,18/09/2021
1,239603,07/06/2022
1,199031,02/03/2022
1,182674,12/01/2022
1,182278,12/01/2022
1,170058,08/12/2021
1,325965,27/12/2022
1,331656,12/01/2023
1,147074,05/10/2021
1,285623,27/09/2022
1,285227,27/09/2022
1,164335,23/11/2021
1,319095,12/12/2022
1,143199,21/09/2021
1,190067,03/02/2022
1,204995,16/03/2022
1,222060,27/04/2022
1,157874,02/11/2021
1,153135,20/10/2021
1,152739,20/10/2021
1,185558,22/01/2022
1,220515,25/04/2022
1,142674,18/09/2021
1,314062,29/11/2022
1,239895,07/06/2022
1,154718,23/10/2021
1,219570,22/04/2022
1,331552,12/01/2023
1,143491,21/09/2021
1,245592,21/06/2022
1,237607,02/06/2022
1,193712,13/02/2022
1,286349,28/09/2022
1,185850,22/01/2022
1,260914,27/07/2022
1,300442,04/11/2022
1,343158,09/02/2023
1,212115,01/04/2022
1,343554,09/02/2023
1,194331,15/02/2022
1,174371,17/12/2021
1,290099,08/10/2022
1,143125,20/09/2021
1,196974,23/02/2022
1,258414,21/07/2022
1,242442,14/06/2022
1,258807,22/07/2022
1,332093,13/01/2023
1,194623,15/02/2022
1,158829,05/11/2021
1,253818,12/07/2022
1,255683,17/07/2022
1,207464,22/03/2022
1,239827,07/06/2022
1,205758,18/03/2022
1,206154,18/03/2022
1,146902,05/10/2021
1,164810,24/11/2021
1,285451,27/09/2022
1,282610,21/09/2022
1,245920,21/06/2022
1,143423,21/09/2021
1,207924,23/03/2022
1,245524,21/06/2022
1,258310,21/07/2022
1,267968,15/08/2022
1,263357,03/08/2022
1,259099,22/07/2022
1,237539,02/06/2022
1,153297,21/10/2021
1,203807,14/03/2022
1,203411,14/03/2022
1,320437,13/12/2022
1,348643,22/02/2023
1,226897,10/05/2022
1,328797,04/01/2023
1,217107,18/04/2022
1,251135,05/07/2022
1,165102,24/11/2021
1,208216,23/03/2022
1,299571,02/11/2022
1,240110,08/06/2022
1,261726,29/07/2022
1,345090,13/02/2023
1,190789,07/02/2022
1,260025,26/07/2022
1,180953,08/01/2022
1,342893,08/02/2023
1,194555,15/02/2022
1,254146,12/07/2022
1,187334,26/01/2022
1,291772,12/10/2022
1,328996,05/01/2023
1,233402,21/05/2022
1,201627,09/03/2022
1,208901,24/03/2022
1,229624,13/05/2022
1,279953,13/09/2022
1,166924,28/11/2021
1,234042,23/05/2022
1,206892,21/03/2022
1,269500,18/08/2022
1,347071,17/02/2023
1,240402,08/06/2022
1,257290,20/07/2022
1,301736,08/11/2022
1,328158,03/01/2023
1,326929,29/12/2022
1,254042,12/07/2022
1,148374,09/10/2021
1,207688,22/03/2022
1,329288,05/01/2023
1,307100,21/11/2022
1,306704,21/11/2022
1,317238,07/12/2022
1,197305,24/02/2022
1,169466,07/12/2021
1,196187,21/02/2022
1,197701,24/02/2022
1,336142,24/01/2023
1,196791,22/02/2022
1,228028,11/05/2022
1,165034,24/11/2021
1,225605,06/05/2022
1,276078,05/09/2022
1,208148,23/03/2022
1,275682,05/09/2022
1,253035,11/07/2022
1,337402,26/01/2023
1,337006,26/01/2023
1,190736,06/02/2022
1,289324,06/10/2022
1,342825,08/02/2023
1,324090,21/12/2022
1,163566,22/11/2021
1,216935,18/04/2022
1,208833,24/03/2022
1,198382,01/03/2022
1,228320,11/05/2022
1,217959,20/04/2022
1,322745,19/12/2022
1,322349,19/12/2022
1,273621,30/08/2022
1,253327,11/07/2022
1,243460,16/06/2022
1,241123,10/06/2022
1,269432,18/08/2022
1,330643,10/01/2023
1,202276,11/03/2022
1,344918,13/02/2023
1,288742,05/10/2022
1,323207,20/12/2022
1,267393,12/08/2022
1,179252,04/01/2022
1,145499,29/09/2021
1,175583,21/12/2021
1,337767,28/01/2023
1,189015,31/01/2022
1,329220,05/01/2023
1,306636,21/11/2022
1,259910,25/07/2022
1,301026,07/11/2022
1,210373,28/03/2022
1,157622,01/11/2021
1,156803,28/10/2021
1,206518,19/03/2022
1,162196,17/11/2021
1,333464,17/01/2023
1,262839,02/08/2022
1,247463,26/06/2022
1,140736,13/09/2021
1,295503,23/10/2022
1,272315,25/08/2022
1,241360,11/06/2022
1,309583,22/11/2022
1,231581,18/05/2022
1,148598,09/10/2021
1,224473,03/05/2022
1,265211,08/08/2022
1,301318,07/11/2022
1,252735,08/07/2022
1,174011,16/12/2021
1,329994,09/01/2023
1,266992,11/08/2022
1,314633,30/11/2022
1,311053,24/11/2022
1,159780,09/11/2021
1,273553,30/08/2022
1,312645,25/11/2022
1,224816,04/05/2022
1,214207,08/04/2022
1,249812,01/07/2022
1,305514,17/11/2022
1,337230,26/01/2023
1,231477,18/05/2022
1,249624,30/06/2022
1,151548,18/10/2021
1,151152,18/10/2021
1,150338,15/10/2021
1,188947,31/01/2022
1,335489,23/01/2023
1,262560,01/08/2022
1,262164,01/08/2022
1,218183,20/04/2022
1,215735,12/04/2022
1,215339,12/04/2022
1,219248,21/04/2022
1,169161,06/12/2021
1,277428,08/09/2022
1,305806,17/11/2022
1,262008,31/07/2022
1,294718,19/10/2022
1,275196,02/09/2022
1,323431,20/12/2022
1,251640,06/07/2022
1,157922,03/11/2021
1,177779,29/12/2021
1,287320,02/10/2022
1,166502,26/11/2021
1,344692,12/02/2023
1,167132,29/11/2021
1,232508,20/05/2022
1,150630,15/10/2021
1,320507,14/12/2022
1,326641,28/12/2022
1,178944,03/01/2022
1,238148,03/06/2022
1,265143,08/08/2022
1,341396,06/02/2023
1,181839,11/01/2022
1,306137,18/11/2022
1,235982,28/05/2022
1,169453,06/12/2021
1,277720,08/09/2022
1,312780,26/11/2022
1,178249,30/12/2021
1,256966,19/07/2022
1,296794,26/10/2022
1,231409,18/05/2022
1,285048,26/09/2022
1,320799,14/12/2022
1,224301,03/05/2022
1,306429,18/11/2022
1,236455,30/05/2022
1,335421,23/01/2023
1,149993,14/10/2021
1,222000,27/04/2022
1,230576,16/05/2022
1,255395,15/07/2022
1,302481,09/11/2022
1,334028,18/01/2023
1,275128,02/09/2022
1,292616,14/10/2022
1,223207,29/04/2022
1,284944,26/09/2022
1,331888,12/01/2023
1,166434,26/11/2021
1,319327,12/12/2022
1,167064,29/11/2021
1,164567,23/11/2021
1,232440,20/05/2022
1,189120,01/02/2022
1,255894,18/07/2022
1,222292,27/04/2022
1,200720,07/03/2022
1,235914,28/05/2022
1,239120,06/06/2022
1,324420,22/12/2022
1,228957,12/05/2022
1,221143,25/04/2022
1,220747,25/04/2022
1,312712,26/11/2022
1,151927,19/10/2021
1,175726,22/12/2021
1,227301,10/05/2022
1,296726,26/10/2022
1,283844,23/09/2022
1,170603,09/12/2021
1,274090,31/08/2022
1,281353,16/09/2022
1,256186,18/07/2022
1,349192,23/02/2023
1,348796,23/02/2023
1,255790,18/07/2022
1,168562,02/12/2021
1,260429,26/07/2022
1,337606,27/01/2023
1,324712,22/12/2022
1,261146,27/07/2022
1,162995,18/11/2021
1,316610,06/12/2022
1,194967,16/02/2022
1,324316,22/12/2022
1,152219,19/10/2021
1,221039,25/04/2022
1,293960,18/10/2022
1,293564,18/10/2022
1,227593,10/05/2022
1,163514,20/11/2021
1,200120,05/03/2022
1,333960,18/01/2023
1,288192,04/10/2022
1,146187,01/10/2021
1,182955,13/01/2022
1,298800,01/11/2022
1,243892,18/06/2022
1,200652,07/03/2022
1,339331,31/01/2023
1,338935,31/01/2023
1,286663,29/09/2022
1,334252,18/01/2023
1,318444,09/12/2022
1,287679,03/10/2022
1,306485,19/11/2022
1,204178,15/03/2022
1,282274,20/09/2022
1,283776,23/09/2022
1,206749,20/03/2022
1,149635,13/10/2021
1,263589,03/08/2022
1,256118,18/07/2022
1,260361,26/07/2022
1,153529,21/10/2021
1,289728,06/10/2022
1,337538,27/01/2023
1,257731,21/07/2022
1,154008,22/10/2021
1,286955,29/09/2022
1,234479,24/05/2022
1,335168,21/01/2023
1,152151,19/10/2021
1,181312,10/01/2022
1,268909,17/08/2022
1,175950,22/12/2021
1,230113,14/05/2022
1,191991,09/02/2022
1,210713,29/03/2022
1,227525,10/05/2022
1,292090,13/10/2022
1,228724,11/05/2022
1,288124,04/10/2022
1,284068,23/09/2022
1,170827,09/12/2021
1,161854,16/11/2021
1,236924,31/05/2022
1,276688,06/09/2022
1,336679,25/01/2023
1,203006,12/03/2022
1,206832,21/03/2022
1,202680,11/03/2022
1,247809,27/06/2022
1,184004,18/01/2022
1,260653,26/07/2022
1,260257,26/07/2022
1,326869,29/12/2022
1,284349,24/09/2022
1,158404,04/11/2021
1,188025,27/01/2022
1,171212,10/12/2021
1,192283,09/02/2022
1,270774,22/08/2022
1,266381,10/08/2022
1,141667,15/09/2021
1,237204,01/06/2022
1,162146,16/11/2021
1,183179,13/01/2022
1,182783,13/01/2022
1,161750,16/11/2021
1,321442,15/12/2022
1,225114,05/05/2022
1,207124,21/03/2022
1,332481,16/01/2023
1,213282,05/04/2022
1,142197,16/09/2021
1,159141,08/11/2021
1,271859,24/08/2022
1,283495,22/09/2022
1,180326,06/01/2022
1,283099,22/09/2022
1,143021,19/09/2021
1,289925,07/10/2022
1,185100,20/01/2022
1,289264,06/10/2022
1,165805,25/11/2021
1,294891,20/10/2022
1,307728,21/11/2022
1,307332,21/11/2022
1,286887,29/09/2022
1,194048,14/02/2022
1,171973,13/12/2021
1,281932,19/09/2022
1,210645,29/03/2022
1,141563,15/09/2021
1,237100,01/06/2022
1,144197,23/09/2021
1,282498,20/09/2022
1,282102,20/09/2022
1,311457,24/11/2022
1,228656,11/05/2022
1,190634,05/02/2022
1,155773,26/10/2021
1,336611,25/01/2023
1,242600,15/06/2022
1,302783,10/11/2022
1,252089,07/07/2022
1,289556,06/10/2022
1,176288,23/12/2021
1,158336,04/11/2021
1,187957,27/01/2022
1,161011,11/11/2021
1,231151,17/05/2022
1,163798,22/11/2021
1,243723,17/06/2022
1,168322,01/12/2021
1,304657,15/11/2022
1,304261,15/11/2022
1,241516,13/06/2022
1,145153,28/09/2021
1,228552,11/05/2022
1,198614,01/03/2022
1,162078,16/11/2021
1,250270,04/07/2022
1,280958,15/09/2022
1,336903,25/01/2023
1,336507,25/01/2023
1,333404,17/01/2023
1,263812,04/08/2022
1,184897,19/01/2022
1,184501,19/01/2022
1,213214,05/04/2022
1,180776,07/01/2022
1,271791,24/08/2022
1,278591,10/09/2022
1,278195,10/09/2022
1,284177,24/09/2022
1,345829,14/02/2023
1,345433,14/02/2023
1,327640,02/01/2023
1,166133,25/11/2021
1,305168,16/11/2022
1,171040,10/12/2021
1,345905,15/02/2023
1,338540,30/01/2023
1,343714,10/02/2023
1,171436,10/12/2021
1,281864,19/09/2022
1,293522,17/10/2022
1,236035,29/05/2022
1,293126,17/10/2022
1,310007,23/11/2022
1,144129,23/09/2021
1,162428,17/11/2021
1,333696,17/01/2023
1,263071,02/08/2022
1,264104,04/08/2022
1,205461,17/03/2022
1,142025,16/09/2021
1,160154,10/11/2021
1,161190,12/11/2021
1,252021,07/07/2022
1,302715,10/11/2022
1,346474,16/02/2023
1,340351,02/02/2023
1,223806,02/05/2022
1,346197,15/02/2023
1,344402,10/02/2023
1,344006,10/02/2023
1,209116,25/03/2022
1,147614,07/10/2021
1,147247,06/10/2021
1,211218,30/03/2022
1,175296,21/12/2021
1,231083,17/05/2022
